Date, StudentID,Demerits, Sendouts, Detentions, Friday, Hours
2013-12-06,206060386,1,0,0,0,12
2013-12-06,204437024,1,0,0,0,6
2013-12-06,209840693,1,0,0,0,18
2013-12-06,201814639,1,0,0,0,6
2013-12-06,205547490,1,0,0,0,6
2013-12-06,203188107,1,0,0,0,12
2013-12-06,207018490,0,0,0,0,48
2013-12-06,207102252,1,0,0,0,6
2013-12-06,203066964,0,0,0,0,6
2013-12-06,204019046,1,0,0,Yes,0
2013-11-22,,1,0,0,0,6
2013-11-22,271001166,1,0,0,0,12
2013-11-22,205178163,0,0,0,0,6
2013-11-22,203612080,2,0,0,0,6
2013-11-22,205349558,1,0,0,0,6
2013-11-22,271834467,1,0,0,Yes,0
2013-11-22,205245269,1,0,0,0,6
2013-11-22,203043898,1,0,0,0,6
2013-11-22,206427635,0,0,0,0,6
2013-11-22,209169283,1,0,0,0,6
2013-11-22,206699365,2,0,0,0,6
2013-11-22,206523136,0,0,0,0,6
2013-11-22,206527350,1,0,0,0,24
2013-11-22,206624835,1,0,0,0,6
2013-11-22,204229975,1,0,0,Yes,0
2013-11-22,207854050,2,0,0,0,6
2013-11-22,221101496,1,0,0,0,6
2013-11-22,209374164,0,0,0,0,36
2013-11-22,203288709,2,0,0,0,12
2013-11-22,208028233,1,0,0,0,12
2013-11-22,207920489,1,0,0,0,18
2013-11-22,203355128,1,0,0,0,12
2013-11-22,203428974,0,0,0,0,6
2013-11-22,204893952,2,0,0,0,6
2013-11-22,216535211,2,0,0,0,6
2013-11-22,221324023,1,0,0,0,6
2013-11-22,209596014,1,0,0,0,12
2013-11-22,203912936,1,0,0,0,6
2013-11-22,204059430,0,0,0,Yes,0
2013-11-22,204572952,0,0,0,0,12
2013-11-22,204070684,1,0,0,0,6
2013-11-22,203437868,0,0,0,0,6
2013-11-22,208038646,1,0,0,0,12
2013-11-22,205438195,0,0,0,0,18
2013-11-22,209731611,0,0,0,0,6
2013-11-22,207102252,1,0,0,0,6
2013-11-22,204388128,1,0,0,0,12
2013-11-22,203287990,1,0,0,0,6
2013-11-22,206437865,1,0,0,0,18
2013-11-22,215817958,1,0,0,0,6
2013-11-22,204956932,1,0,0,0,12
2013-11-22,205245228,1,0,0,0,6
2013-11-22,202940656,0,0,0,Yes,0
2013-11-22,214614117,1,0,0,0,24
2013-11-22,203186077,0,0,0,0,6
2013-11-22,207385741,2,0,0,0,24
2013-11-22,205462336,1,0,0,0,6
2013-11-22,205753155,1,0,0,0,24
2013-11-22,206345688,1,0,0,0,18
2013-11-22,209959139,1,0,0,0,12
2013-11-22,204674980,1,0,0,0,6
2013-11-22,203266911,1,0,0,0,6
2013-11-22,271043143,1,0,0,0,6
2013-11-22,204919088,3,0,0,0,18
2013-11-22,206060386,1,0,0,0,12
2013-11-22,204676209,0,0,0,0,12
2013-11-22,203612270,1,0,0,0,6
2013-11-22,205303514,0,0,0,0,18
2013-11-22,214920498,0,0,0,0,12
2013-11-22,209989276,1,0,0,0,6
2013-11-22,209840693,2,0,0,0,18
2013-11-22,203368659,1,0,0,0,12
2013-11-22,204128789,0,0,0,0,18
2013-11-22,201814639,2,0,0,0,6
2013-11-22,205679095,0,0,0,0,18
2013-11-22,203267208,1,0,0,0,12
2013-11-22,205438575,1,0,0,0,12
2013-11-22,225693340,3,0,0,0,6
2013-11-22,203188107,2,0,0,0,12
2013-11-22,209759695,1,0,0,0,12
2013-11-22,208302968,0,0,0,0,12
2013-11-22,219793734,0,0,0,0,6
2013-11-22,208723585,1,0,0,0,12
2013-11-22,220633515,3,0,0,Yes,0
2013-11-22,205349574,1,0,0,0,6
2013-11-22,206646911,1,0,0,Yes,0
2013-12-05,,1,0,0,0,6
2013-12-05,205089113,2,0,0,Yes,0
2013-12-05,206744815,0,0,0,0,12
2013-12-05,202989711,0,0,0,0,6
2013-12-05,206309429,1,0,0,0,24
2013-12-05,214730582,1,0,0,0,12
2013-12-05,201834165,0,0,0,0,6
2013-12-05,203438494,1,0,0,0,6
2013-12-05,204798342,0,0,0,0,6
2013-12-05,216439729,1,0,0,0,24
2013-12-05,205000607,0,0,0,0,6
2013-12-05,203186184,0,0,0,0,12
2013-12-05,204301253,0,0,0,0,6
2013-12-05,207919002,1,0,0,0,6
2013-12-05,222750010,0,0,0,0,6
2013-12-05,207105216,1,0,0,0,6
2013-12-05,216535211,1,0,0,0,6
2013-12-05,221324023,1,0,0,0,6
2013-12-05,203357355,0,0,0,0,6
2013-12-05,204059430,1,0,0,Yes,0
2013-12-05,204205199,0,0,0,Yes,0
2013-12-05,204437024,1,0,0,0,6
2013-12-05,205099534,1,0,0,0,6
2013-12-05,203287990,1,0,0,0,6
2013-12-05,200034734,1,0,0,0,6
2013-12-05,202590808,1,0,0,0,6
2013-12-05,204956932,1,0,0,0,12
2013-12-05,204105969,1,0,0,0,6
2013-12-05,206157174,0,0,0,0,12
2013-12-05,208110981,1,0,0,0,6
2013-12-05,206526139,1,0,0,0,18
2013-12-05,205753155,0,0,0,0,24
2013-12-05,214614117,1,0,0,0,24
2013-12-05,209959139,2,0,0,0,12
2013-12-05,204865679,0,0,0,0,6
2013-12-05,206060386,1,0,0,0,12
2013-12-05,207944141,1,0,0,0,6
2013-12-05,203234182,1,0,0,0,6
2013-12-05,201814639,1,0,0,0,6
2013-12-05,219736915,1,0,0,0,6
2013-12-05,225693340,2,0,0,0,6
2013-12-05,206100935,0,0,0,0,12
2013-12-05,200030112,0,0,0,0,6
2013-12-05,203532072,1,0,0,0,12
2013-12-05,204388128,0,0,0,0,12
2013-12-05,206713844,1,0,0,Yes,0
2013-11-20,,5,0,0,0,6
2013-11-20,205601222,1,0,0,0,6
2013-11-20,203233556,2,0,0,0,18
2013-11-20,206427635,0,0,0,0,6
2013-11-20,270898026,1,0,0,0,6
2013-11-20,204019046,3,0,0,Yes,0
2013-11-20,206527350,0,0,0,0,24
2013-11-20,205089501,1,0,0,0,6
2013-11-20,208028233,2,0,0,0,12
2013-11-20,203912936,2,0,0,0,6
2013-11-20,216439729,5,0,0,0,24
2013-11-20,204059430,4,0,0,Yes,0
2013-11-20,269816781,1,0,0,0,6
2013-11-20,203266879,1,0,0,0,6
2013-11-20,203287990,1,0,0,0,6
2013-11-20,202940656,0,0,0,Yes,0
2013-11-20,205100001,1,0,0,0,6
2013-11-20,204674980,2,0,0,0,6
2013-11-20,205303514,4,0,0,0,18
2013-11-20,214920498,1,0,0,0,12
2013-11-20,204508147,1,0,0,0,18
2013-11-20,208020065,1,0,0,0,6
2013-11-20,225693340,1,0,0,0,6
2013-11-20,207102252,1,0,0,0,6
2013-11-20,205245228,1,0,0,0,6
2013-11-20,204919088,1,0,0,0,18
2013-11-20,207065434,1,0,0,Yes,0
2013-11-20,206744815,1,0,0,0,12
2013-11-20,205438575,1,0,0,0,12
2013-11-20,262574254,2,0,0,0,12
2013-11-20,226616027,2,0,0,0,24
2013-11-20,208039032,3,0,0,0,12
2013-11-20,269885026,1,0,0,0,6
2013-11-20,205090087,0,0,0,0,6
2013-11-20,203367040,1,0,0,0,6
2013-11-20,221324023,1,0,0,0,6
2013-11-20,204070684,4,0,0,0,6
2013-11-20,207097734,3,0,0,0,12
2013-11-20,203437868,1,0,0,0,6
2013-11-20,204205199,2,0,0,Yes,0
2013-11-20,268771060,1,0,0,0,12
2013-11-20,209989276,0,0,0,0,6
2013-11-20,205463797,2,0,0,Yes,0
2013-11-20,209759695,3,0,0,0,12
2013-11-20,200038933,1,0,0,0,12
2013-11-20,214614117,0,0,0,0,24
2013-11-20,204300339,1,0,0,0,6
2013-11-20,204668651,1,0,0,0,12
2013-11-20,206266686,0,0,0,0,6
2013-11-20,206744559,1,0,0,0,6
2013-11-20,222750010,1,0,0,0,6
2013-11-20,209596014,1,0,0,0,12
2013-11-20,201814639,0,0,0,0,6
2013-11-20,209840651,1,0,0,0,6
2013-11-20,203267208,0,0,0,0,12
2013-11-20,203981675,1,0,0,0,6
2013-11-20,206785966,1,0,0,0,18
2013-11-20,225942341,2,0,0,0,12
2013-11-20,208302968,2,0,0,0,12
2013-11-20,219878931,1,0,0,Yes,0
2013-11-20,271001166,2,0,0,0,12
2013-11-20,204999197,1,0,0,0,30
2013-11-20,203368659,3,0,0,0,12
2013-11-20,214987760,2,0,0,0,6
2013-11-20,269884730,1,0,0,0,6
2013-11-20,203186184,2,0,0,0,12
2013-11-20,216267781,2,0,0,0,12
2013-11-20,221167703,1,0,0,0,6
2013-11-20,274071075,1,0,0,Yes,0
2013-11-20,209374164,1,0,0,0,36
2013-11-20,204128789,1,0,0,0,18
2013-11-20,204583371,1,0,0,0,6
2013-11-20,204834147,1,0,0,0,6
2013-11-20,209731611,0,0,0,0,6
2013-11-20,204893952,3,0,0,0,6
2013-11-20,203266911,2,0,0,0,6
2013-11-20,203186077,1,0,0,0,6
2013-11-20,219500980,2,0,0,0,6
2013-11-20,206345688,2,0,0,0,18
2013-11-20,205063266,2,0,0,0,12
2013-11-20,203945175,1,0,0,0,6
2013-11-20,274258177,1,0,0,0,6
2013-11-20,207920489,0,0,0,0,18
2013-11-20,206060386,0,0,0,0,12
2013-11-20,274824002,3,0,0,0,12
2013-11-20,205921778,4,0,0,0,6
2013-11-20,219736915,1,0,0,0,6
2013-11-20,205146681,1,0,0,0,12
2013-11-20,207018490,2,0,0,0,48
2013-11-20,268731775,2,0,0,0,6
2013-11-20,204388128,4,0,0,0,12
2013-11-20,208559468,1,0,0,0,12
2013-11-20,271606915,0,0,0,0,18
2013-11-20,274574243,1,0,0,0,6
2013-11-20,200023745,0,0,0,0,6
2013-11-20,206523136,2,0,0,0,6
2013-11-20,204717912,2,0,0,0,12
2013-11-20,214578817,0,0,0,0,24
2013-11-20,204229975,5,0,0,Yes,0
2013-11-20,205014202,0,0,0,0,6
2013-11-20,207854050,4,0,0,0,6
2013-11-20,204433668,1,0,0,0,6
2013-11-20,206437865,3,0,0,0,18
2013-11-20,206270084,1,0,0,0,6
2013-11-20,204956932,0,0,0,0,12
2013-11-20,207385741,2,0,0,0,24
2013-11-20,206352874,3,0,0,0,12
2013-11-20,205753155,1,0,0,0,24
2013-11-20,219793734,0,0,0,0,6
2013-11-20,206309429,3,0,0,0,24
2013-11-20,209840693,1,0,0,0,18
2013-11-20,206153264,1,0,0,0,6
2013-11-20,203188107,1,0,0,0,12
2013-11-20,219235827,1,0,0,Yes,0
2013-11-20,221364292,1,0,0,Yes,0
2013-11-07,,6,0,0,0,6
2013-11-07,209077817,1,0,0,0,6
2013-11-07,210604674,1,0,0,0,6
2013-11-07,203233556,4,0,0,0,18
2013-11-07,206427635,5,0,0,0,6
2013-11-07,203017033,1,0,0,0,6
2013-11-07,206527350,2,0,0,0,24
2013-11-07,209759695,1,0,0,0,12
2013-11-07,270308232,1,0,0,0,6
2013-11-07,205014202,1,0,0,0,6
2013-11-07,204059430,4,0,0,Yes,0
2013-11-07,205601222,1,0,0,0,6
2013-11-07,270448608,1,0,0,0,6
2013-11-07,204572952,1,0,0,0,12
2013-11-07,207329731,0,0,0,0,6
2013-11-07,205803547,1,0,0,0,6
2013-11-07,206713703,3,0,0,0,12
2013-11-07,204865679,2,0,0,0,6
2013-11-07,205303514,5,0,0,0,18
2013-11-07,206243131,1,0,0,0,6
2013-11-07,204480156,3,0,0,0,24
2013-11-07,204274385,0,0,0,0,6
2013-11-07,207102252,2,0,0,0,6
2013-11-07,205216161,1,0,0,0,6
2013-11-07,204919088,2,0,0,0,18
2013-11-07,207065434,1,0,0,Yes,0
2013-11-07,206744815,3,0,0,0,12
2013-11-07,202989711,1,0,0,0,6
2013-11-07,226616027,3,0,0,0,24
2013-11-07,201834165,0,0,0,0,6
2013-11-07,271179574,2,0,0,0,6
2013-11-07,208039032,2,0,0,0,12
2013-11-07,209167444,1,0,0,0,6
2013-11-07,269885026,2,0,0,0,6
2013-11-07,209169283,1,0,0,0,6
2013-11-07,205090970,1,0,0,0,6
2013-11-07,205090087,1,0,0,0,6
2013-11-07,208723585,1,0,0,0,12
2013-11-07,221324023,3,0,0,0,6
2013-11-07,204070684,2,0,0,0,6
2013-11-07,207751355,1,0,0,0,6
2013-11-07,203429113,1,0,0,0,12
2013-11-07,203437868,1,0,0,0,6
2013-11-07,204205199,1,0,0,Yes,0
2013-11-07,205463797,10,0,0,Yes,0
2013-11-07,214614117,1,0,0,0,24
2013-11-07,204668651,0,0,0,0,12
2013-11-07,206266686,4,0,0,0,6
2013-11-07,203355128,3,0,0,0,12
2013-11-07,209596014,3,0,0,0,12
2013-11-07,204437024,1,0,0,0,6
2013-11-07,203234182,1,0,0,0,6
2013-11-07,208217653,1,0,0,0,6
2013-11-07,203807409,0,0,0,0,12
2013-11-07,205349574,2,0,0,0,6
2013-11-07,205679095,2,0,0,0,18
2013-11-07,203612270,0,0,0,0,6
2013-11-07,206569774,1,0,0,0,6
2013-11-07,200030112,2,0,0,0,6
2013-11-07,206785966,1,0,0,0,18
2013-11-07,225942341,1,0,0,0,12
2013-11-07,208302968,6,0,0,0,12
2013-11-07,271001166,2,0,0,0,12
2013-11-07,204999197,1,0,0,0,30
2013-11-07,203368659,1,0,0,0,12
2013-11-07,269884730,0,0,0,0,6
2013-11-07,206309429,3,0,0,0,24
2013-11-07,203099890,1,0,0,0,18
2013-11-07,207097734,3,0,0,0,12
2013-11-07,209374164,3,0,0,0,36
2013-11-07,204128789,1,0,0,0,18
2013-11-07,203288709,1,0,0,0,12
2013-11-07,208038646,2,0,0,0,12
2013-11-07,204893952,2,0,0,0,6
2013-11-07,206726630,3,0,0,0,12
2013-11-07,206597098,1,0,0,0,6
2013-11-07,205462336,1,0,0,0,6
2013-11-07,219500980,1,0,0,0,6
2013-11-07,206345688,0,0,0,0,18
2013-11-07,207920489,2,0,0,0,18
2013-11-07,206060386,2,0,0,0,12
2013-11-07,274824002,2,0,0,0,12
2013-11-07,204508147,1,0,0,0,18
2013-11-07,219736915,1,0,0,0,6
2013-11-07,205146681,0,0,0,0,12
2013-11-07,204798342,3,0,0,0,6
2013-11-07,206100935,2,0,0,0,12
2013-11-07,207018490,2,0,0,0,48
2013-11-07,204388128,4,0,0,0,12
2013-11-07,219875366,1,0,0,0,6
2013-11-07,208062646,0,0,0,0,6
2013-11-07,201810744,1,0,0,0,6
2013-11-07,209840651,1,0,0,0,6
2013-11-07,205349558,1,0,0,0,6
2013-11-07,271606915,1,0,0,0,18
2013-11-07,270326606,1,0,0,0,6
2013-11-07,204384457,2,0,0,0,6
2013-11-07,206699365,1,0,0,0,6
2013-11-07,204717912,1,0,0,0,12
2013-11-07,207919002,0,0,0,0,6
2013-11-07,214578817,2,0,0,0,24
2013-11-07,270281850,1,0,0,0,6
2013-11-07,203235387,1,0,0,Yes,0
2013-11-07,208193623,1,0,0,0,6
2013-11-07,206492191,2,0,0,0,6
2013-11-07,207854050,4,0,0,0,6
2013-11-07,206437865,4,0,0,0,18
2013-11-07,204956932,2,0,0,0,12
2013-11-07,268243219,1,0,0,0,6
2013-11-07,209569227,2,0,0,0,18
2013-11-07,206624835,2,0,0,0,6
2013-11-07,208110981,1,0,0,0,6
2013-11-07,207385741,4,0,0,0,24
2013-11-07,206352874,4,0,0,0,12
2013-11-07,206526139,3,0,0,0,18
2013-11-07,205753155,4,0,0,0,24
2013-11-07,200022457,1,0,0,0,6
2013-11-07,232067397,3,0,0,0,18
2013-11-07,222622854,1,0,0,0,6
2013-11-07,209840693,0,0,0,0,18
2013-11-07,271602260,2,0,0,0,12
2013-11-07,271834467,2,0,0,Yes,0
2013-11-07,219235827,1,0,0,Yes,0
2013-11-07,269826608,1,0,0,Yes,0
2013-11-07,206646911,1,0,0,Yes,0
2013-11-26,,2,0,0,0,6
2013-11-26,203429113,1,0,0,0,12
2013-11-26,205601222,0,0,0,0,6
2013-11-26,203233556,0,0,0,0,18
2013-11-26,205303514,0,0,0,0,18
2013-11-26,203649017,0,0,0,0,6
2013-11-26,203017033,1,0,0,0,6
2013-11-26,204019046,1,0,0,Yes,0
2013-11-26,209759695,1,0,0,0,12
2013-11-26,203612080,1,0,0,0,6
2013-11-26,216439729,1,0,0,0,24
2013-11-26,204059430,6,0,0,Yes,0
2013-11-26,269816781,1,0,0,0,6
2013-11-26,207751355,2,0,0,0,6
2013-11-26,206011207,1,0,0,0,6
2013-11-26,202940656,1,0,0,Yes,0
2013-11-26,204674980,1,0,0,0,6
2013-11-26,204865679,1,0,0,0,6
2013-11-26,207854050,3,0,0,0,6
2013-11-26,214920498,1,0,0,0,12
2013-11-26,204273775,1,0,0,0,6
2013-11-26,208888306,0,0,0,0,6
2013-11-26,208020065,1,0,0,0,6
2013-11-26,214987760,2,0,0,0,6
2013-11-26,207102252,0,0,0,0,6
2013-11-26,205349574,1,0,0,0,6
2013-11-26,206744815,3,0,0,0,12
2013-11-26,204299432,1,0,0,0,6
2013-11-26,226616027,3,0,0,0,24
2013-11-26,201834165,1,0,0,0,6
2013-11-26,269885026,1,0,0,0,6
2013-11-26,216267781,1,0,0,0,12
2013-11-26,205090087,2,0,0,0,6
2013-11-26,203428974,2,0,0,0,6
2013-11-26,221324023,2,0,0,0,6
2013-11-26,204572952,1,0,0,0,12
2013-11-26,203437868,1,0,0,0,6
2013-11-26,205463797,2,0,0,Yes,0
2013-11-26,200038933,1,0,0,0,12
2013-11-26,201780095,1,0,0,0,6
2013-11-26,209959139,0,0,0,0,12
2013-11-26,206266686,1,0,0,0,6
2013-11-26,206744559,1,0,0,0,6
2013-11-26,203288709,1,0,0,0,12
2013-11-26,204437024,3,0,0,0,6
2013-11-26,203234182,2,0,0,0,6
2013-11-26,207065434,1,0,0,Yes,0
2013-11-26,205679095,1,0,0,0,18
2013-11-26,200030112,4,0,0,0,6
2013-11-26,206785966,1,0,0,0,18
2013-11-26,225942341,3,0,0,0,12
2013-11-26,208302968,2,0,0,0,12
2013-11-26,203497664,0,0,0,0,6
2013-11-26,205168214,1,0,0,0,12
2013-11-26,219878931,0,0,0,Yes,0
2013-11-26,204999197,1,0,0,0,30
2013-11-26,269422374,1,0,0,0,6
2013-11-26,205215593,0,0,0,0,6
2013-11-26,269884730,0,0,0,0,6
2013-11-26,208039032,1,0,0,0,12
2013-11-26,203099890,1,0,0,0,18
2013-11-26,221167703,1,0,0,0,6
2013-11-26,274071075,1,0,0,Yes,0
2013-11-26,209374164,3,0,0,0,36
2013-11-26,203355128,0,0,0,0,12
2013-11-26,275173540,1,0,0,0,6
2013-11-26,222750010,1,0,0,0,6
2013-11-26,204893952,1,0,0,0,6
2013-11-26,206274508,1,0,0,0,6
2013-11-26,203186077,0,0,0,0,6
2013-11-26,274188960,1,0,0,0,12
2013-11-26,205063266,1,0,0,0,12
2013-11-26,207920489,0,0,0,0,18
2013-11-26,206060386,0,0,0,0,12
2013-11-26,271043143,2,0,0,0,6
2013-11-26,204508147,1,0,0,0,18
2013-11-26,205146681,1,0,0,0,12
2013-11-26,204384457,1,0,0,0,6
2013-11-26,203532072,1,0,0,0,12
2013-11-26,207018490,2,0,0,0,48
2013-11-26,268731775,1,0,0,0,6
2013-11-26,204388128,2,0,0,0,12
2013-11-26,206158032,1,0,0,Yes,0
2013-11-26,206157844,0,0,0,0,12
2013-11-26,206523136,1,0,0,0,6
2013-11-26,203043898,1,0,0,0,6
2013-11-26,270326606,1,0,0,0,6
2013-11-26,204798342,1,0,0,0,6
2013-11-26,206699365,1,0,0,0,6
2013-11-26,205000607,0,0,0,0,6
2013-11-26,204717912,2,0,0,0,12
2013-11-26,270281850,2,0,0,0,6
2013-11-26,204229975,1,0,0,Yes,0
2013-11-26,204754261,1,0,0,0,6
2013-11-26,214578817,1,0,0,0,24
2013-11-26,225963586,1,0,0,0,6
2013-11-26,205014202,1,0,0,0,6
2013-11-26,205438195,1,0,0,0,18
2013-11-26,205089113,4,0,0,Yes,0
2013-11-26,215817958,1,0,0,0,6
2013-11-26,204956932,1,0,0,0,12
2013-11-26,209569227,1,0,0,0,18
2013-11-26,205803547,1,0,0,0,6
2013-11-26,203612270,2,0,0,0,6
2013-11-26,206526139,1,0,0,0,18
2013-11-26,205753155,0,0,0,0,24
2013-11-26,219793734,1,0,0,0,6
2013-11-26,200022457,1,0,0,0,6
2013-11-26,232067397,2,0,0,0,18
2013-11-26,209840693,1,0,0,0,18
2013-11-26,203188107,0,0,0,0,12
2013-11-26,220633515,2,0,0,Yes,0
2013-11-01,203429113,1,0,0,0,12
2013-11-01,,0,0,0,0,6
2013-11-01,203233556,2,0,0,0,18
2013-11-01,204243406,1,0,0,0,6
2013-11-01,206427635,2,0,0,0,6
2013-11-01,201817012,1,0,0,0,12
2013-11-01,203649017,0,0,0,0,6
2013-11-01,204019046,3,0,0,Yes,0
2013-11-01,206527350,0,0,0,0,24
2013-11-01,219859162,1,0,0,0,6
2013-11-01,204301253,2,0,0,0,6
2013-11-01,270898026,1,0,0,0,6
2013-11-01,209759695,1,0,0,0,12
2013-11-01,270308232,1,0,0,0,6
2013-11-01,204758437,1,0,0,0,6
2013-11-01,204059430,3,0,0,Yes,0
2013-11-01,203266879,1,0,0,0,6
2013-11-01,206011207,1,0,0,0,6
2013-11-01,214920498,0,0,0,0,12
2013-11-01,205547490,2,0,0,0,6
2013-11-01,205296940,1,0,0,0,6
2013-11-01,204480156,0,0,0,0,24
2013-11-01,204919088,2,0,0,0,18
2013-11-01,205349574,1,0,0,0,6
2013-11-01,202989711,0,0,0,0,6
2013-11-01,207990888,1,0,0,0,6
2013-11-01,269885026,1,0,0,0,6
2013-11-01,205090970,1,0,0,0,6
2013-11-01,203367040,1,0,0,0,6
2013-11-01,204070684,2,0,0,0,6
2013-11-01,204572952,2,0,0,0,12
2013-11-01,207888280,1,0,0,0,6
2013-11-01,204205199,1,0,0,Yes,0
2013-11-01,205463797,1,0,0,Yes,0
2013-11-01,205089501,1,0,0,0,6
2013-11-01,203368659,3,0,0,0,12
2013-11-01,222750010,3,0,0,0,6
2013-11-01,204437024,1,0,0,0,6
2013-11-01,203234182,1,0,0,0,6
2013-11-01,201814639,2,0,0,0,6
2013-11-01,208302968,0,0,0,0,12
2013-11-01,206090391,1,0,0,0,6
2013-11-01,219878931,2,0,0,Yes,0
2013-11-01,219793734,1,0,0,0,6
2013-11-01,206266686,0,0,0,0,6
2013-11-01,205215593,0,0,0,0,6
2013-11-01,269884730,0,0,0,0,6
2013-11-01,208039032,0,0,0,0,12
2013-11-01,203099890,1,0,0,0,18
2013-11-01,204718498,0,0,0,0,6
2013-11-01,274071075,1,0,0,Yes,0
2013-11-01,203355128,1,0,0,0,12
2013-11-01,208646463,0,0,0,0,6
2013-11-01,275173540,1,0,0,0,6
2013-11-01,204834147,0,0,0,0,6
2013-11-01,262574254,1,0,0,0,12
2013-11-01,203018619,1,0,0,0,6
2013-11-01,206597098,1,0,0,0,6
2013-11-01,219500980,1,0,0,0,6
2013-11-01,207920489,2,0,0,0,18
2013-11-01,271039166,0,0,0,0,6
2013-11-01,268731775,0,0,0,0,6
2013-11-01,204388128,1,0,0,0,12
2013-11-01,205349558,1,0,0,0,6
2013-11-01,205000607,0,0,0,0,6
2013-11-01,271606915,2,0,0,0,18
2013-11-01,203043898,1,0,0,0,6
2013-11-01,270326606,0,0,0,0,6
2013-11-01,204798342,2,0,0,0,6
2013-11-01,206523136,1,0,0,0,6
2013-11-01,207919002,0,0,0,0,6
2013-11-01,204229975,2,0,0,Yes,0
2013-11-01,204274054,1,0,0,0,6
2013-11-01,207854050,1,0,0,0,6
2013-11-01,204433668,2,0,0,0,6
2013-11-01,205089113,4,0,0,Yes,0
2013-11-01,215817958,1,0,0,0,6
2013-11-01,204956932,3,0,0,0,12
2013-11-01,209569227,3,0,0,0,18
2013-11-01,206624835,0,0,0,0,6
2013-11-01,206526139,2,0,0,0,18
2013-11-01,205753155,0,0,0,0,24
2013-11-01,205483225,0,0,0,0,6
2013-11-01,200022457,1,0,0,0,6
2013-11-01,232067397,2,0,0,0,18
2013-11-01,202590808,1,0,0,0,6
2013-11-01,203188107,1,0,0,0,12
2013-11-01,219235827,1,0,0,Yes,0
2013-11-24,,0,0,0,0,6
2013-11-24,271179574,0,0,0,0,6
2013-11-24,214920498,0,0,0,0,12
2013-11-24,209374164,0,0,0,0,36
2013-11-24,205179021,0,0,0,0,6
2013-11-24,226616027,0,0,0,0,24
2013-11-24,271606915,0,0,0,0,18
2013-11-24,206427635,0,0,0,0,6
2013-11-24,204480156,0,0,0,0,24
2013-11-24,205753155,0,0,0,0,24
2013-11-24,205168214,0,0,0,0,12
2013-11-24,206527350,0,0,0,0,24
2013-11-24,205216161,0,0,0,0,6
2013-11-24,207920489,0,0,0,0,18
2013-11-24,205463797,0,0,0,Yes,0
2013-11-25,203429113,1,0,0,0,12
2013-11-25,,2,0,0,0,6
2013-11-25,205601222,0,0,0,0,6
2013-11-25,203233556,5,0,0,0,18
2013-11-25,205303514,2,0,0,0,18
2013-11-25,203649017,0,0,0,0,6
2013-11-25,275061679,1,0,0,0,6
2013-11-25,206527350,0,0,0,0,24
2013-11-25,204758866,1,0,0,0,6
2013-11-25,209759695,3,0,0,0,12
2013-11-25,208028233,0,0,0,0,12
2013-11-25,270308232,1,0,0,0,6
2013-11-25,216439729,1,0,0,0,24
2013-11-25,207055039,0,0,0,0,6
2013-11-25,204059430,2,0,0,Yes,0
2013-11-25,269816781,1,0,0,0,6
2013-11-25,203266879,1,0,0,0,6
2013-11-25,270448608,0,0,0,0,6
2013-11-25,203287990,1,0,0,0,6
2013-11-25,207751355,1,0,0,0,6
2013-11-25,207329731,1,0,0,0,6
2013-11-25,205179021,0,0,0,0,6
2013-11-25,205803547,3,0,0,0,6
2013-11-25,205100001,1,0,0,0,6
2013-11-25,204674980,0,0,0,0,6
2013-11-25,204865679,2,0,0,0,6
2013-11-25,206427635,0,0,0,0,6
2013-11-25,206157844,1,0,0,0,12
2013-11-25,206181547,1,0,0,0,6
2013-11-25,204273775,2,0,0,0,6
2013-11-25,208888306,0,0,0,0,6
2013-11-25,205547490,1,0,0,0,6
2013-11-25,225693340,3,0,0,0,6
2013-11-25,206243131,0,0,0,0,6
2013-11-25,205296940,1,0,0,0,6
2013-11-25,205215593,0,0,0,0,6
2013-11-25,204914881,1,0,0,0,6
2013-11-25,205463797,5,0,0,Yes,0
2013-11-25,205216161,0,0,0,0,6
2013-11-25,204919088,2,0,0,0,18
2013-11-25,207065434,3,0,0,Yes,0
2013-11-25,206744815,0,0,0,0,12
2013-11-25,205438575,1,0,0,0,12
2013-11-25,262574254,1,0,0,0,12
2013-11-25,226616027,1,0,0,0,24
2013-11-25,201834165,0,0,0,0,6
2013-11-25,271179574,4,0,0,0,6
2013-11-25,208039032,0,0,0,0,12
2013-11-25,209167444,0,0,0,0,6
2013-11-25,269885026,0,0,0,0,6
2013-11-25,203355128,0,0,0,0,12
2013-11-25,205090970,1,0,0,0,6
2013-11-25,205090087,0,0,0,0,6
2013-11-25,203428974,1,0,0,0,6
2013-11-25,221324023,6,0,0,0,6
2013-11-25,203912936,2,0,0,0,6
2013-11-25,204572952,1,0,0,0,12
2013-11-25,203437868,0,0,0,0,6
2013-11-25,209989276,2,0,0,0,6
2013-11-25,207102252,1,0,0,0,6
2013-11-25,205294978,0,0,0,0,6
2013-11-25,214614117,2,0,0,0,24
2013-11-25,201780095,1,0,0,0,6
2013-11-25,209959139,2,0,0,0,12
2013-11-25,203368659,2,0,0,0,12
2013-11-25,203288709,2,0,0,0,12
2013-11-25,209596014,1,0,0,0,12
2013-11-25,204437024,2,0,0,0,6
2013-11-25,209840792,0,0,0,0,6
2013-11-25,207097734,3,0,0,0,12
2013-11-25,206309064,0,0,0,0,12
2013-11-25,203234182,3,0,0,0,6
2013-11-25,203030895,1,0,0,0,6
2013-11-25,201814639,1,0,0,0,6
